,origin,destination,depart_time,depart_weekday,duration,arrival_time,arrival_weekday,flight_no,airline_code,economy_fare,business_fare,first_fare
0,MAA,CCU,08:10:00,4,2:30:00,10:40:00,4,AI786,AI,7068,,34862
1,MAA,CCU,08:10:00,2,2:30:00,10:40:00,2,AI786,AI,7198,,34535
2,MAA,CCU,07:55:00,4,2:20:00,10:15:00,4,6E321,6E,7227,,
3,MAA,CCU,05:10:00,4,2:30:00,07:40:00,4,6E987,6E,7227,,
4,MAA,CCU,13:30:00,4,2:25:00,15:55:00,4,6E6326,6E,7799,,
5,MAA,CCU,08:10:00,3,2:30:00,10:40:00,3,AI786,AI,8447,,34535
6,MAA,CCU,07:55:00,2,2:20:00,10:15:00,2,6E321,6E,8524,,
7,MAA,CCU,13:30:00,2,2:25:00,15:55:00,2,6E6326,6E,8524,,
8,MAA,CCU,05:10:00,2,2:30:00,07:40:00,2,6E987,6E,8524,,
9,MAA,CCU,19:55:00,2,2:30:00,22:25:00,2,6E6411,6E,8524,,
10,MAA,CCU,08:10:00,0,2:30:00,10:40:00,0,AI786,AI,8550,,33299
11,MAA,CCU,17:45:00,0,2:15:00,20:00:00,0,6E6009,6E,8609,,
12,MAA,CCU,15:50:00,0,2:15:00,18:05:00,0,6E986,6E,8609,,
13,MAA,CCU,19:55:00,0,2:30:00,22:25:00,0,6E6411,6E,8609,,
14,MAA,CCU,05:10:00,1,2:30:00,07:40:00,1,6E987,6E,8609,,
15,MAA,CCU,15:50:00,4,2:15:00,18:05:00,4,6E986,6E,8939,,
16,MAA,CCU,17:45:00,4,2:15:00,20:00:00,4,6E6009,6E,8939,,
17,MAA,CCU,07:55:00,6,2:20:00,10:15:00,6,6E321,6E,8939,,
18,MAA,CCU,05:10:00,6,2:30:00,07:40:00,6,6E987,6E,8939,,
19,MAA,CCU,05:10:00,0,2:30:00,07:40:00,0,6E987,6E,8939,,
20,MAA,CCU,08:10:00,6,2:30:00,10:40:00,6,AI786,AI,8964,,34862
21,MAA,CCU,08:10:00,5,2:30:00,10:40:00,5,AI786,AI,8964,,34535
22,MAA,CCU,15:50:00,3,2:15:00,18:05:00,3,6E986,6E,9103,,
23,MAA,CCU,17:45:00,2,2:15:00,20:00:00,2,6E6009,6E,9103,,
24,MAA,CCU,15:50:00,2,2:15:00,18:05:00,2,6E986,6E,9103,,
25,MAA,AMD,04:10:00,2,2:15:00,06:25:00,2,6E244,6E,7494,,
26,MAA,AMD,04:10:00,6,2:15:00,06:25:00,6,6E244,6E,7924,,
27,MAA,AMD,04:10:00,0,2:15:00,06:25:00,0,6E244,6E,7924,,
28,MAA,AMD,12:30:00,6,2:15:00,14:45:00,6,6E6374,6E,8545,,
29,MAA,AMD,17:55:00,1,2:15:00,20:10:00,1,6E998,6E,8709,,
30,MAA,AMD,12:30:00,0,2:15:00,14:45:00,0,6E6374,6E,8709,,
31,MAA,AMD,17:55:00,0,2:15:00,20:10:00,0,6E998,6E,9400,,
32,MAA,AMD,12:30:00,1,2:15:00,14:45:00,1,6E6374,6E,9400,,
33,MAA,AMD,17:55:00,6,2:15:00,20:10:00,6,6E998,6E,9960,,
34,MAA,AMD,04:10:00,4,2:15:00,06:25:00,4,6E244,6E,10762,,
35,MAA,AMD,17:55:00,2,2:15:00,20:10:00,2,6E998,6E,12829,,
36,MAA,AMD,12:30:00,5,2:15:00,14:45:00,5,6E6374,6E,15982,,
37,MAA,AMD,04:10:00,5,2:15:00,06:25:00,5,6E244,6E,15982,,
38,MAA,AMD,17:55:00,4,2:15:00,20:10:00,4,6E998,6E,15982,,
39,MAA,AMD,17:55:00,5,2:15:00,20:10:00,5,6E998,6E,15982,,
40,MAA,AMD,12:30:00,4,2:15:00,14:45:00,4,6E6374,6E,15982,,
41,MAA,AMD,04:10:00,3,2:15:00,06:25:00,3,6E244,6E,16288,,
42,MAA,AMD,12:30:00,3,2:15:00,14:45:00,3,6E6374,6E,16288,,
43,MAA,AMD,17:55:00,3,2:15:00,20:10:00,3,6E998,6E,16288,,
44,MAA,PNQ,03:15:00,4,1:40:00,04:55:00,4,6E401,6E,6258,,
45,MAA,PNQ,04:45:00,4,1:55:00,06:40:00,4,6E224,6E,6258,,
46,MAA,PNQ,03:15:00,3,1:40:00,04:55:00,3,6E401,6E,6376,,
47,MAA,PNQ,03:15:00,2,1:40:00,04:55:00,2,6E401,6E,6376,,
48,MAA,PNQ,13:05:00,2,1:50:00,14:55:00,2,6E522,6E,6376,,
49,MAA,PNQ,04:45:00,3,1:55:00,06:40:00,3,6E224,6E,6376,,
50,MAA,PNQ,04:45:00,2,1:55:00,06:40:00,2,6E224,6E,6376,,
51,MAA,PNQ,15:30:00,0,1:35:00,17:05:00,0,6E319,6E,6401,,
52,MAA,PNQ,08:50:00,0,1:40:00,10:30:00,0,6E997,6E,6401,,
53,MAA,PNQ,22:35:00,0,1:45:00,00:20:00,1,6E862,6E,6401,,
54,MAA,PNQ,15:30:00,1,1:35:00,17:05:00,1,6E319,6E,6415,,
55,MAA,PNQ,08:50:00,1,1:40:00,10:30:00,1,6E997,6E,6415,,
56,MAA,PNQ,03:15:00,1,1:40:00,04:55:00,1,6E401,6E,6415,,
57,MAA,PNQ,22:35:00,1,1:45:00,00:20:00,2,6E862,6E,6415,,
58,MAA,PNQ,04:45:00,1,1:55:00,06:40:00,1,6E224,6E,6415,,
59,MAA,PNQ,19:40:00,6,1:40:00,21:20:00,6,6E6185,6E,6524,,
60,MAA,PNQ,03:15:00,0,1:40:00,04:55:00,0,6E401,6E,6524,,
61,MAA,PNQ,03:15:00,6,1:40:00,04:55:00,6,6E401,6E,6524,,
62,MAA,PNQ,03:15:00,5,1:40:00,04:55:00,5,6E401,6E,6524,,
63,MAA,PNQ,22:35:00,6,1:45:00,00:20:00,0,6E862,6E,6524,,
64,MAA,PNQ,22:35:00,5,1:45:00,00:20:00,6,6E862,6E,6524,,
65,MAA,PNQ,04:45:00,0,1:55:00,06:40:00,0,6E224,6E,6524,,
66,MAA,PNQ,04:45:00,5,1:55:00,06:40:00,5,6E224,6E,6524,,
67,MAA,PNQ,04:45:00,6,1:55:00,06:40:00,6,6E224,6E,6524,,
68,MAA,PNQ,15:30:00,3,1:35:00,17:05:00,3,6E319,6E,6603,,
69,MAA,DEL,10:05:00,4,3:05:00,13:10:00,4,AI430,AI,5852,,
70,MAA,DEL,10:05:00,3,3:05:00,13:10:00,3,AI430,AI,5964,,30336
71,MAA,DEL,06:00:00,2,2:55:00,08:55:00,2,AI440,AI,6183,,30336
72,MAA,DEL,20:30:00,2,2:55:00,23:25:00,2,AI538,AI,6183,,30336
73,MAA,DEL,06:00:00,3,2:55:00,08:55:00,3,AI440,AI,6183,,30336
74,MAA,DEL,20:30:00,3,2:55:00,23:25:00,3,AI538,AI,6183,,30336
75,MAA,DEL,10:05:00,2,3:05:00,13:10:00,2,AI430,AI,6183,,
76,MAA,DEL,20:30:00,1,2:55:00,23:25:00,1,AI538,AI,6402,,
77,MAA,DEL,20:20:00,6,2:50:00,23:10:00,6,6E2014,6E,6449,,
78,MAA,DEL,22:50:00,6,2:50:00,01:40:00,0,6E2098,6E,6449,,
79,MAA,DEL,08:40:00,4,2:50:00,11:30:00,4,6E2038,6E,6470,,
80,MAA,DEL,14:05:00,2,2:40:00,16:45:00,2,6E6344,6E,6572,,
81,MAA,DEL,18:15:00,2,2:45:00,21:00:00,2,6E882,6E,6572,,
82,MAA,DEL,18:15:00,1,2:45:00,21:00:00,1,6E882,6E,6572,,
83,MAA,DEL,10:50:00,1,2:45:00,13:35:00,1,6E2512,6E,6572,,
84,MAA,DEL,18:15:00,0,2:45:00,21:00:00,0,6E882,6E,6572,,
85,MAA,DEL,16:00:00,2,2:45:00,18:45:00,2,6E6317,6E,6572,,
86,MAA,DEL,20:20:00,2,2:50:00,23:10:00,2,6E2014,6E,6572,,
87,MAA,DEL,05:50:00,2,2:50:00,08:40:00,2,6E2116,6E,6572,,
88,MAA,DEL,22:50:00,2,2:50:00,01:40:00,3,6E2098,6E,6572,,
89,MAA,DEL,22:50:00,1,2:50:00,01:40:00,2,6E2098,6E,6572,,
90,MAA,DEL,20:20:00,1,2:50:00,23:10:00,1,6E2014,6E,6572,,
91,MAA,DEL,05:50:00,1,2:50:00,08:40:00,1,6E2116,6E,6572,,
92,MAA,DEL,14:05:00,1,2:40:00,16:45:00,1,6E6344,6E,6791,,
93,MAA,DEL,14:05:00,3,2:40:00,16:45:00,3,6E6344,6E,6791,,
94,MAA,BOM,06:10:00,5,2:05:00,08:15:00,5,AI569,AI,4037,,25750
95,MAA,BOM,07:55:00,0,2:05:00,10:00:00,0,AI571,AI,4037,,25750
96,MAA,BOM,06:10:00,0,2:05:00,08:15:00,0,AI569,AI,4037,,25750
97,MAA,BOM,06:10:00,4,2:05:00,08:15:00,4,AI569,AI,4037,,25750
98,MAA,BOM,07:55:00,4,2:05:00,10:00:00,4,AI571,AI,4037,,25750
99,MAA,BOM,06:10:00,6,2:05:00,08:15:00,6,AI569,AI,4037,,25750
100,MAA,BOM,06:10:00,1,2:05:00,08:15:00,1,AI569,AI,4037,,25750
101,MAA,BOM,15:25:00,0,2:05:00,17:30:00,0,AI672,AI,4037,,25750
102,MAA,BOM,20:15:00,1,2:15:00,22:30:00,1,AI575,AI,4037,,
103,MAA,BOM,20:15:00,0,2:15:00,22:30:00,0,AI575,AI,4037,,
104,MAA,BOM,20:15:00,5,2:15:00,22:30:00,5,AI575,AI,4037,,25750
105,MAA,BOM,20:15:00,6,2:15:00,22:30:00,6,AI575,AI,4037,,25750
106,MAA,BOM,21:05:00,5,2:25:00,23:30:00,5,AI574,AI,4037,,
107,MAA,BOM,21:05:00,6,2:25:00,23:30:00,6,AI574,AI,4037,,
108,MAA,BOM,21:05:00,1,2:25:00,23:30:00,1,AI574,AI,4037,,
109,MAA,BOM,21:05:00,4,2:25:00,23:30:00,4,AI574,AI,4037,,
110,MAA,BOM,21:00:00,3,1:50:00,22:50:00,3,SG681,SG,4105,,
111,MAA,BOM,21:00:00,2,1:50:00,22:50:00,2,SG681,SG,4105,,
112,MAA,BOM,06:10:00,3,2:05:00,08:15:00,3,AI569,AI,4114,,25750
113,MAA,BOM,07:55:00,2,2:05:00,10:00:00,2,AI571,AI,4114,,25750
114,MAA,BOM,07:55:00,3,2:05:00,10:00:00,3,AI571,AI,4114,,25750
115,MAA,BOM,06:10:00,2,2:05:00,08:15:00,2,AI569,AI,4114,,25750
116,MAA,BOM,20:15:00,3,2:15:00,22:30:00,3,AI575,AI,4114,,25750
117,MAA,BOM,20:15:00,2,2:15:00,22:30:00,2,AI575,AI,4114,,25750
118,MAA,BOM,21:00:00,4,1:50:00,22:50:00,4,SG681,SG,4451,,
119,MAA,BLR,05:05:00,1,1:10:00,06:15:00,1,AI563,AI,3603,,20773
120,MAA,BLR,05:05:00,6,1:10:00,06:15:00,6,AI563,AI,3670,,21472
121,MAA,BLR,05:05:00,3,1:10:00,06:15:00,3,AI563,AI,3738,,21145
122,MAA,BLR,05:05:00,2,1:10:00,06:15:00,2,AI563,AI,3738,,21145
123,MAA,BLR,07:40:00,0,0:50:00,08:30:00,0,6E797,6E,4114,,
124,MAA,BLR,09:00:00,0,0:50:00,09:50:00,0,6E6137,6E,4114,,
125,MAA,BLR,09:00:00,1,0:50:00,09:50:00,1,6E6137,6E,4114,,
126,MAA,BLR,07:40:00,1,0:50:00,08:30:00,1,6E797,6E,4114,,
127,MAA,BLR,16:45:00,0,0:55:00,17:40:00,0,6E929,6E,4114,,
128,MAA,BLR,11:20:00,0,0:55:00,12:15:00,0,6E6892,6E,4114,,
129,MAA,BLR,11:20:00,1,0:55:00,12:15:00,1,6E6892,6E,4114,,
130,MAA,BLR,16:45:00,1,0:55:00,17:40:00,1,6E929,6E,4114,,
131,MAA,BLR,14:10:00,0,1:00:00,15:10:00,0,6E6605,6E,4114,,
132,MAA,BLR,22:05:00,0,1:00:00,23:05:00,0,6E5385,6E,4114,,
133,MAA,BLR,09:00:00,5,0:50:00,09:50:00,5,6E6137,6E,4191,,
134,MAA,BLR,07:40:00,4,0:50:00,08:30:00,4,6E797,6E,4191,,
135,MAA,BLR,07:40:00,5,0:50:00,08:30:00,5,6E797,6E,4191,,
136,MAA,BLR,09:00:00,6,0:50:00,09:50:00,6,6E6137,6E,4191,,
137,MAA,BLR,07:40:00,6,0:50:00,08:30:00,6,6E797,6E,4191,,
138,MAA,BLR,09:00:00,4,0:50:00,09:50:00,4,6E6137,6E,4191,,
139,MAA,BLR,11:20:00,5,0:55:00,12:15:00,5,6E6892,6E,4191,,
140,MAA,BLR,16:45:00,5,0:55:00,17:40:00,5,6E929,6E,4191,,
141,MAA,BLR,16:45:00,4,0:55:00,17:40:00,4,6E929,6E,4191,,
142,MAA,BLR,07:40:00,3,0:50:00,08:30:00,3,6E797,6E,4268,,
143,MAA,BLR,09:00:00,3,0:50:00,09:50:00,3,6E6137,6E,4268,,
144,CCU,MAA,17:10:00,3,2:20:00,19:30:00,3,AI785,AI,6680,,34944
145,CCU,MAA,17:10:00,1,2:20:00,19:30:00,1,AI785,AI,6747,,33693
146,CCU,MAA,17:10:00,0,2:20:00,19:30:00,0,AI785,AI,6747,,33693
147,CCU,MAA,17:10:00,6,2:20:00,19:30:00,6,AI785,AI,7006,,34944
148,CCU,MAA,17:10:00,4,2:20:00,19:30:00,4,AI785,AI,7006,,34944
149,CCU,MAA,17:10:00,5,2:20:00,19:30:00,5,AI785,AI,7006,,34944
150,CCU,MAA,17:10:00,2,2:20:00,19:30:00,2,AI785,AI,7135,,34944
151,CCU,MAA,23:00:00,1,2:15:00,01:15:00,2,6E723,6E,7355,,
152,CCU,MAA,23:00:00,0,2:15:00,01:15:00,1,6E723,6E,7355,,
153,CCU,MAA,10:30:00,0,2:20:00,12:50:00,0,6E833,6E,7355,,
154,CCU,MAA,10:30:00,1,2:20:00,12:50:00,1,6E833,6E,7355,,
155,CCU,MAA,08:30:00,0,2:25:00,10:55:00,0,6E891,6E,7355,,
156,CCU,MAA,04:45:00,1,2:25:00,07:10:00,1,6E989,6E,7355,,
157,CCU,MAA,08:30:00,1,2:25:00,10:55:00,1,6E891,6E,7355,,
158,CCU,MAA,23:00:00,6,2:15:00,01:15:00,0,6E723,6E,7636,,
159,CCU,MAA,23:00:00,5,2:15:00,01:15:00,6,6E723,6E,7636,,
160,CCU,MAA,10:30:00,4,2:20:00,12:50:00,4,6E833,6E,7636,,
161,CCU,MAA,10:30:00,5,2:20:00,12:50:00,5,6E833,6E,7636,,
162,CCU,MAA,04:45:00,4,2:25:00,07:10:00,4,6E989,6E,7636,,
163,CCU,MAA,04:45:00,5,2:25:00,07:10:00,5,6E989,6E,7636,,
164,CCU,MAA,04:45:00,6,2:25:00,07:10:00,6,6E989,6E,7636,,
165,CCU,MAA,08:30:00,4,2:25:00,10:55:00,4,6E891,6E,7636,,
166,CCU,MAA,18:50:00,1,2:10:00,21:00:00,1,6E234,6E,7904,,
167,CCU,MAA,18:50:00,5,2:10:00,21:00:00,5,6E234,6E,8206,,
168,CCU,MAA,18:50:00,6,2:10:00,21:00:00,6,6E234,6E,8206,,
169,CCU,AMD,07:20:00,6,2:30:00,09:50:00,6,SG338,SG,7423,,
170,CCU,AMD,13:50:00,6,2:25:00,16:15:00,6,SG511,SG,7477,,
171,CCU,AMD,13:50:00,2,2:25:00,16:15:00,2,SG511,SG,7565,,
172,CCU,AMD,13:50:00,1,2:25:00,16:15:00,1,SG511,SG,7614,,
173,CCU,AMD,13:50:00,0,2:25:00,16:15:00,0,SG511,SG,7614,,
174,CCU,AMD,05:40:00,6,2:35:00,08:15:00,6,6E271,6E,7685,,
175,CCU,AMD,21:20:00,5,2:50:00,00:10:00,6,6E248,6E,7685,,
176,CCU,AMD,21:20:00,6,2:50:00,00:10:00,0,6E248,6E,7685,,
177,CCU,AMD,05:40:00,3,2:35:00,08:15:00,3,6E271,6E,7776,,
178,CCU,AMD,05:40:00,2,2:35:00,08:15:00,2,6E271,6E,7776,,
179,CCU,AMD,21:20:00,2,2:50:00,00:10:00,3,6E248,6E,7776,,
180,CCU,AMD,05:40:00,0,2:35:00,08:15:00,0,6E271,6E,7832,,
181,CCU,AMD,05:40:00,1,2:35:00,08:15:00,1,6E271,6E,7832,,
182,CCU,AMD,21:20:00,1,2:50:00,00:10:00,2,6E248,6E,7832,,
183,CCU,AMD,16:05:00,1,2:35:00,18:40:00,1,6E6367,6E,8390,,
184,CCU,AMD,21:20:00,0,2:50:00,00:10:00,1,6E248,6E,8390,,
185,CCU,AMD,13:50:00,3,2:25:00,16:15:00,3,SG511,SG,8460,,
186,CCU,AMD,16:05:00,6,2:35:00,18:40:00,6,6E6367,6E,8782,,
187,CCU,AMD,16:05:00,2,2:35:00,18:40:00,2,6E6367,6E,8950,,
188,CCU,AMD,07:20:00,5,2:30:00,09:50:00,5,SG338,SG,9892,,
189,CCU,AMD,16:05:00,5,2:35:00,18:40:00,5,6E6367,6E,10098,,
190,CCU,AMD,16:05:00,0,2:35:00,18:40:00,0,6E6367,6E,10292,,
191,CCU,AMD,07:20:00,4,2:30:00,09:50:00,4,SG338,SG,10550,,
192,CCU,AMD,16:05:00,3,2:35:00,18:40:00,3,6E6367,6E,11858,,
193,CCU,AMD,21:20:00,3,2:50:00,00:10:00,4,6E248,6E,11858,,
194,CCU,PNQ,10:45:00,6,2:30:00,13:15:00,6,6E6707,6E,8167,,
195,CCU,PNQ,21:05:00,1,2:30:00,23:35:00,1,6E476,6E,8167,,
196,CCU,PNQ,02:50:00,6,2:30:00,05:20:00,6,6E6944,6E,8167,,
197,CCU,PNQ,10:45:00,0,2:30:00,13:15:00,0,6E6707,6E,8167,,
198,CCU,PNQ,02:50:00,0,2:30:00,05:20:00,0,6E6944,6E,8167,,
199,CCU,PNQ,02:50:00,1,2:30:00,05:20:00,1,6E6944,6E,8167,,
200,CCU,PNQ,10:45:00,4,2:30:00,13:15:00,4,6E6707,6E,8167,,
201,CCU,PNQ,21:05:00,6,2:30:00,23:35:00,6,6E476,6E,8167,,
202,CCU,PNQ,21:05:00,5,2:30:00,23:35:00,5,6E476,6E,8167,,
203,CCU,PNQ,02:50:00,4,2:30:00,05:20:00,4,6E6944,6E,8167,,
204,CCU,PNQ,02:50:00,5,2:30:00,05:20:00,5,6E6944,6E,8167,,
205,CCU,PNQ,10:45:00,1,2:30:00,13:15:00,1,6E6707,6E,8167,,
206,CCU,PNQ,21:05:00,0,2:30:00,23:35:00,0,6E476,6E,8167,,
207,CCU,PNQ,10:45:00,3,2:30:00,13:15:00,3,6E6707,6E,8320,,
208,CCU,PNQ,02:50:00,3,2:30:00,05:20:00,3,6E6944,6E,8320,,
209,CCU,PNQ,21:05:00,3,2:30:00,23:35:00,3,6E476,6E,8662,,
210,CCU,PNQ,02:50:00,2,2:30:00,05:20:00,2,6E6944,6E,8662,,
211,CCU,PNQ,10:45:00,2,2:30:00,13:15:00,2,6E6707,6E,8662,,
212,CCU,PNQ,21:05:00,2,2:30:00,23:35:00,2,6E476,6E,8662,,
213,CCU,PNQ,21:05:00,4,2:30:00,23:35:00,4,6E476,6E,9905,,
214,CCU,DEL,23:45:00,3,2:15:00,02:00:00,4,6E2746,6E,5140,,
215,CCU,DEL,23:45:00,2,2:15:00,02:00:00,3,6E2746,6E,5140,,
216,CCU,DEL,21:45:00,3,2:20:00,00:05:00,4,6E2716,6E,5140,,
217,CCU,DEL,21:45:00,2,2:20:00,00:05:00,3,6E2716,6E,5140,,
218,CCU,DEL,05:25:00,3,2:25:00,07:50:00,3,6E5214,6E,5140,,
219,CCU,DEL,20:55:00,2,2:15:00,23:10:00,2,6E2224,6E,5193,,
220,CCU,DEL,05:25:00,2,2:25:00,07:50:00,2,6E5214,6E,5193,,
221,CCU,DEL,06:55:00,0,2:15:00,09:10:00,0,AI418,AI,6012,,
222,CCU,DEL,06:55:00,1,2:15:00,09:10:00,1,AI418,AI,6012,,
223,CCU,DEL,06:55:00,1,2:20:00,09:15:00,1,AI763,AI,6012,,31419
224,CCU,DEL,20:00:00,0,2:35:00,22:35:00,0,AI770,AI,6012,,31419
225,CCU,DEL,06:55:00,4,2:15:00,09:10:00,4,AI418,AI,6125,,
226,CCU,DEL,06:55:00,6,2:15:00,09:10:00,6,AI418,AI,6125,,
227,CCU,DEL,06:55:00,5,2:15:00,09:10:00,5,AI418,AI,6125,,
228,CCU,DEL,06:55:00,4,2:20:00,09:15:00,4,AI763,AI,6125,,31989
229,CCU,DEL,06:55:00,5,2:20:00,09:15:00,5,AI763,AI,6125,,31989
230,CCU,DEL,06:55:00,6,2:20:00,09:15:00,6,AI763,AI,6125,,31989
231,CCU,DEL,20:00:00,6,2:35:00,22:35:00,6,AI770,AI,6125,,
232,CCU,DEL,06:55:00,2,2:20:00,09:15:00,2,AI763,AI,6238,,31989
233,CCU,DEL,06:55:00,3,2:20:00,09:15:00,3,AI763,AI,6238,,31989
234,CCU,DEL,20:00:00,2,2:35:00,22:35:00,2,AI770,AI,6238,,
235,CCU,DEL,10:00:00,0,2:20:00,12:20:00,0,AI769,AI,6414,,31419
236,CCU,DEL,03:20:00,6,2:10:00,05:30:00,6,SG8265,SG,6532,,
237,CCU,DEL,03:20:00,5,2:10:00,05:30:00,5,SG8265,SG,6532,,
238,CCU,DEL,03:20:00,2,2:10:00,05:30:00,2,SG8265,SG,6596,,
239,CCU,BOM,22:45:00,2,2:40:00,01:25:00,3,6E6958,6E,6596,,
240,CCU,BOM,22:45:00,3,2:40:00,01:25:00,4,6E6958,6E,6611,,
241,CCU,BOM,17:50:00,3,2:55:00,20:45:00,3,AI773,AI,6858,,35134
242,CCU,BOM,15:45:00,2,3:20:00,19:05:00,2,AI775,AI,6858,,
243,CCU,BOM,15:45:00,3,3:20:00,19:05:00,3,AI775,AI,6858,,
244,CCU,BOM,17:50:00,2,2:55:00,20:45:00,2,AI773,AI,7190,,35134
245,CCU,BOM,05:55:00,5,2:45:00,08:40:00,5,SG515,SG,7218,,
246,CCU,BOM,05:55:00,4,2:45:00,08:40:00,4,SG515,SG,7218,,
247,CCU,BOM,23:25:00,6,2:30:00,01:55:00,0,SG242,SG,7273,,
248,CCU,BOM,23:25:00,4,2:30:00,01:55:00,5,SG242,SG,7273,,
249,CCU,BOM,23:25:00,5,2:30:00,01:55:00,6,SG242,SG,7273,,
250,CCU,BOM,05:55:00,6,2:45:00,08:40:00,6,SG515,SG,7273,,
251,CCU,BOM,23:25:00,3,2:30:00,01:55:00,4,SG242,SG,7354,,
252,CCU,BOM,23:25:00,2,2:30:00,01:55:00,3,SG242,SG,7354,,
253,CCU,BOM,05:55:00,3,2:45:00,08:40:00,3,SG515,SG,7354,,
254,CCU,BOM,05:55:00,2,2:45:00,08:40:00,2,SG515,SG,7354,,
255,CCU,BOM,01:55:00,5,2:30:00,04:25:00,5,6E5013,6E,7496,,
256,CCU,BOM,01:55:00,6,2:30:00,04:25:00,6,6E5013,6E,7496,,
257,CCU,BOM,01:55:00,0,2:30:00,04:25:00,0,6E5013,6E,7496,,
258,CCU,BOM,22:45:00,4,2:40:00,01:25:00,5,6E6958,6E,7496,,
259,CCU,BOM,22:45:00,5,2:40:00,01:25:00,6,6E6958,6E,7496,,
260,CCU,BOM,22:45:00,6,2:40:00,01:25:00,0,6E6958,6E,7496,,
261,CCU,BOM,01:55:00,3,2:30:00,04:25:00,3,6E5013,6E,7636,,
262,CCU,BOM,01:55:00,4,2:30:00,04:25:00,4,6E5013,6E,7636,,
263,CCU,BOM,01:55:00,2,2:30:00,04:25:00,2,6E5013,6E,7636,,
264,CCU,BLR,17:40:00,2,2:30:00,20:10:00,2,SG508,SG,6286,,
265,CCU,BLR,05:55:00,5,2:20:00,08:15:00,5,6E771,6E,6460,,
266,CCU,BLR,21:15:00,5,2:35:00,23:50:00,5,6E487,6E,6460,,
267,CCU,BLR,04:15:00,5,2:35:00,06:50:00,5,6E6438,6E,6460,,
268,CCU,BLR,05:55:00,4,2:20:00,08:15:00,4,6E771,6E,6478,,
269,CCU,BLR,05:55:00,6,2:20:00,08:15:00,6,6E771,6E,6478,,
270,CCU,BLR,04:15:00,0,2:35:00,06:50:00,0,6E6438,6E,6478,,
271,CCU,BLR,04:15:00,6,2:35:00,06:50:00,6,6E6438,6E,6478,,
272,CCU,BLR,04:15:00,4,2:35:00,06:50:00,4,6E6438,6E,6478,,
273,CCU,BLR,19:05:00,6,2:25:00,21:30:00,6,I5554,I5,6532,,
274,CCU,BLR,19:05:00,5,2:25:00,21:30:00,5,I5554,I5,6532,,
275,CCU,BLR,16:50:00,5,2:30:00,19:20:00,5,I5991,I5,6532,,
276,CCU,BLR,17:40:00,4,2:30:00,20:10:00,4,SG508,SG,6544,,
277,CCU,BLR,05:55:00,1,2:20:00,08:15:00,1,6E771,6E,6584,,
278,CCU,BLR,19:55:00,1,2:30:00,22:25:00,1,6E6314,6E,6584,,
279,CCU,BLR,04:15:00,1,2:35:00,06:50:00,1,6E6438,6E,6584,,
280,CCU,BLR,21:15:00,1,2:35:00,23:50:00,1,6E487,6E,6584,,
281,CCU,BLR,05:55:00,3,2:20:00,08:15:00,3,6E771,6E,6602,,
282,CCU,BLR,05:55:00,0,2:20:00,08:15:00,0,6E771,6E,6602,,
283,CCU,BLR,05:55:00,2,2:20:00,08:15:00,2,6E771,6E,6602,,
284,CCU,BLR,19:55:00,0,2:30:00,22:25:00,0,6E6314,6E,6602,,
285,CCU,BLR,19:05:00,4,2:25:00,21:30:00,4,I5554,I5,6635,,
286,CCU,BLR,19:05:00,0,2:25:00,21:30:00,0,I5554,I5,6657,,
287,CCU,BLR,19:05:00,2,2:25:00,21:30:00,2,I5554,I5,6657,,
288,CCU,BLR,19:05:00,3,2:25:00,21:30:00,3,I5554,I5,6657,,
289,AMD,MAA,22:20:00,3,2:20:00,00:40:00,4,6E506,6E,6532,,
290,AMD,MAA,07:05:00,2,2:10:00,09:15:00,2,6E299,6E,7018,,
291,AMD,MAA,22:20:00,2,2:20:00,00:40:00,3,6E506,6E,7018,,
292,AMD,MAA,09:50:00,2,2:25:00,12:15:00,2,6E6375,6E,7018,,
293,AMD,MAA,22:20:00,1,2:20:00,00:40:00,2,6E506,6E,7295,,
294,AMD,MAA,15:20:00,1,2:15:00,17:35:00,1,6E6796,6E,7298,,
295,AMD,MAA,07:05:00,3,2:10:00,09:15:00,3,6E299,6E,7578,,
296,AMD,MAA,07:05:00,4,2:10:00,09:15:00,4,6E299,6E,8019,,
297,AMD,MAA,15:20:00,4,2:15:00,17:35:00,4,6E6796,6E,8019,,
298,AMD,MAA,22:20:00,5,2:20:00,00:40:00,6,6E506,6E,8019,,
299,AMD,MAA,15:20:00,3,2:15:00,17:35:00,3,6E6796,6E,8169,,
300,AMD,MAA,15:20:00,5,2:15:00,17:35:00,5,6E6796,6E,8653,,
301,AMD,MAA,07:05:00,5,2:10:00,09:15:00,5,6E299,6E,9343,,
302,AMD,MAA,07:05:00,6,2:10:00,09:15:00,6,6E299,6E,19079,,
303,AMD,MAA,22:20:00,6,2:20:00,00:40:00,0,6E506,6E,19079,,
304,AMD,MAA,07:05:00,0,2:10:00,09:15:00,0,6E299,6E,20308,,
305,AMD,MAA,22:20:00,0,2:20:00,00:40:00,1,6E506,6E,20308,,
306,AMD,MAA,15:20:00,0,2:15:00,17:35:00,0,6E6796,6E,22034,,
307,AMD,MAA,15:20:00,6,2:15:00,17:35:00,6,6E6796,6E,24373,,
308,AMD,MAA,22:20:00,4,2:20:00,00:40:00,5,6E506,6E,24373,,
309,AMD,CCU,21:15:00,2,2:30:00,23:45:00,2,SG512,SG,7782,,
310,AMD,CCU,21:15:00,3,2:30:00,23:45:00,3,SG512,SG,7782,,
